port_name,port_id,port_lat,port_lon,port_iso3,continent,betweenness_centrality,k_core,hub_score,authority_score,pagerank_score,import_cluster,export_cluster,import_cluster_rolebased,export_cluster_rolebased
Marseille_France,port712,43.3314792322516,5.347777516567658,FRA,EURO,0.00018841801532176977,101,0.00046595620342411106,0.000577062650713431,0.0005914632781324526,0,1,4,1
Marsh Harbor_Bahamas,port713,26.542403233694863,-77.06447366502589,BHS,NOAM,8.096664179661604e-07,8,1.303093782255443e-05,1.3934747341713714e-05,0.00022119438090438057,1,4,2,2
Marugame Ko_Japan,port714,34.2892596803196,133.7615702658724,JPN,ASIA,7.403318413864441e-05,100,0.000634586984862121,0.0005830111552203324,0.0005687501332461809,3,0,1,0
Masan_South Korea,port715,35.20010332405819,128.6454449711495,KOR,ASIA,6.965938639136836e-05,102,0.0006790232504499078,0.000629488734891319,0.00046974231835089495,3,0,1,0
Masao_Philippines,port716,9.52727401650679,125.84006506130537,PHL,ASIA,0.00011353145656531874,63,0.000361412714080608,0.00028585493140065093,0.00032277668580835806,3,0,1,0
Matadi_Democratic Republic of the Congo,port717,-5.827041368666613,13.444366717247508,COD,AFRI,0.00015398371962661644,84,0.00048493546718830993,0.0003476621555183559,0.00037231746010297877,0,1,4,1
Matanzas_Cuba,port718,23.062907350347075,-81.54256704876363,CUB,NOAM,4.795226103287201e-05,43,0.0001441175863446154,0.00014944416190622287,0.0002975159965893883,1,4,2,2
Matsusaka_Japan,port719,34.64920700810556,136.55034687401505,JPN,ASIA,6.204171610594322e-05,100,0.0005539038362272407,0.0006519633915938139,0.0005627894925968229,3,0,1,0
Matsuyama_Japan,port720,33.81872817211092,132.69909955223787,JPN,ASIA,6.917345633207487e-05,107,0.0007749526516793982,0.0008225348356305118,0.0007143522447461515,3,0,1,0
Matthew Town_Bahamas,port721,21.046856905565004,-73.64616407378972,BHS,NOAM,9.546308242222608e-05,36,0.00010067215295518731,0.00010821718866587689,0.0002855023805658207,1,4,2,2
Maumere_Indonesia,port722,-8.624805572819783,122.24121687620064,IDN,ASIA,5.086956967482516e-06,17,3.8347063101131603e-05,3.7277398544855174e-05,0.00021878785461182937,3,0,1,0
Mazatlan_Mexico,port723,23.193060245226256,-106.41680997230964,MEX,NOAM,0.00023732102828977176,76,0.0003063178729969953,0.000365192568901069,0.0005063431870966806,1,4,2,2
Mbulo_Solomon Islands,port724,-9.6434383429459,160.6376963941101,SLB,AUST,8.972290961394243e-07,8,3.4454215995057566e-05,3.280026177587132e-05,0.0001505795428960985,3,0,1,0
Medway City_United Kingdom,port727,51.39262543291434,0.5142378080637557,GBR,EURO,1.3429273833395242e-05,79,0.0004083582929402274,0.00020356419931834781,0.0002938897684798013,4,3,5,4
Medway_United Kingdom,port726,51.42671953153752,0.7469221272475794,GBR,EURO,0.00032146704991172864,106,0.0006817413380868096,0.0006243323059520148,0.0006533456350442077,4,3,5,4
Mejillones_Chile,port728,-23.08182756519212,-70.39596390816759,CHL,SOAM,0.0005964395487757023,119,0.0011269748386392095,0.0008826161869776977,0.0008417587962908008,1,4,2,2
Melbourne_Australia,port729,-37.82817815890304,144.91755968326098,AUS,AUST,0.0007740615502147711,114,0.0008245966551047609,0.0008419235426136059,0.000813355488604269,3,0,1,0
Menominee_U.S.A.,port730,45.096776045609424,-87.60249551658818,USA,NOAM,1.4889946564827213e-06,12,1.808387080143819e-05,2.573321147656546e-05,0.00017731140962326417,1,4,2,2
Merak Mas Terminal_Indonesia,port731,-5.936561940073656,106.09602010331234,IDN,ASIA,0.00039731642220848664,98,0.0006448074630786719,0.0005797191662656397,0.0006285318477290503,3,0,1,0
Merauke_Indonesia,port732,-8.476708722558111,140.39242463736352,IDN,ASIA,7.152567116118009e-07,11,3.8323250163756096e-05,2.6383914748050024e-05,0.00016083615667215946,3,0,1,0
Mersa Sfax_Tunisia,port733,34.727565476201534,10.771882575097353,TUN,AFRI,0.00029722818498243163,119,0.0009222124758011647,0.000924012412127848,0.0008552248459067123,0,1,4,1
Mersa Tobruq_Libya,port734,32.06112408766516,23.98421661587382,LBY,AFRI,7.247596767975471e-05,83,0.0004091703965551705,0.00043507795010928635,0.00044346730879898173,0,1,4,1
Mersin_Turkey,port735,36.80918666161338,34.65352385699006,TUR,ASIA,0.004439701398659294,119,0.0015503946982971617,0.0018347829194206593,0.0017678976807584598,0,1,4,1
Miami_U.S.A.,port736,25.778217283839663,-80.18326590234456,USA,NOAM,0.00040970844135761886,77,0.000443207291331778,0.0003074057912930882,0.0005226811651788678,1,4,2,2
Midia_Romania,port737,44.34168710057291,28.659239386023337,ROU,EURO,0.0001892329803863759,108,0.0007041965605494179,0.0006283878681226087,0.000663980868170799,0,1,4,1
Mikawa_Japan,port738,34.73606977250664,137.29090932614704,JPN,ASIA,0.0005410749206811206,119,0.001123288663450478,0.0012509993430895447,0.0010733587543065495,3,0,1,0
Milazzo_Italy,port739,38.2063901031354,15.262934271169897,ITA,EURO,0.00023411748483084292,119,0.0008607964794062488,0.001001204973777104,0.0008308552830724795,0,1,4,1
Milford Haven_United Kingdom,port740,51.70054285218077,-5.023498673563534,GBR,EURO,0.0006659428937804115,119,0.001208060107860919,0.0012832411171336687,0.0010656800082994428,4,3,5,4
Milner Bay_Australia,port741,-13.858777774723633,136.4230735509143,AUS,AUST,3.721219276384539e-05,105,0.00032301309327365776,0.000834620847057387,0.0005857073528194582,3,0,1,0
Milwaukee_U.S.A.,port742,43.01799490770401,-87.907584064154,USA,NOAM,0.0001409427449350263,25,7.7887853910087e-05,8.755438528882044e-05,0.00041448384493521765,1,4,2,2
Mina Al Ahmadi_Kuwait,port743,29.04554779945024,48.14514573819061,KWT,ASIA,0.00195828154672881,119,0.0017299417982474367,0.001647410330284818,0.0013482632189919666,3,0,3,0
Mina Jabal Ali_United Arab Emirates,port744,24.999419469209567,55.07781687464225,ARE,ASIA,0.003944352219516865,119,0.0018442105530484506,0.002069356851236982,0.0017754570729491004,3,0,3,0
Mina Qabus_Oman,port745,23.628841708624737,58.565952964106806,OMN,ASIA,1.0430814856190715e-05,60,0.00030446993891517453,0.0003009854696069765,0.0003146121558846876,3,0,3,0
Mina Raysut_Oman,port746,16.942294979400955,54.008319801025365,OMN,ASIA,0.0009766215385966304,119,0.0015019273588041593,0.0013079598463021345,0.0010577703149558517,3,0,3,0
Mina Saqr_United Arab Emirates,port747,25.967286473922837,56.06305892477211,ARE,ASIA,0.0008077050556388564,119,0.0011137106260717773,0.0011877521148603526,0.00091534191180616,3,0,3,0
Mina Tarabulus (Tripoli)_Libya,port748,32.904656187972655,13.200583605387726,LBY,AFRI,9.74978029825687e-05,93,0.0005304548009576504,0.000474361586256087,0.0005323285529573782,0,1,4,1
Mishima-Kawanoe Ko_Japan,port749,34.00594978161031,133.5551533775564,JPN,ASIA,9.508156232538548e-05,109,0.0008095584683999348,0.0007999233242731013,0.0007135654872767976,3,0,1,0
Misratah_Libya,port750,32.343983788441456,15.21512828327378,LBY,AFRI,0.0006644102345495044,119,0.0010157088276198292,0.0010018174686014514,0.0008546135328006974,0,1,4,1
Mitsiwa Harbor_Eritrea,port751,15.59947971686772,39.46163975758146,ERI,AFRI,0.00010136108887804656,84,0.00044671499108825825,0.0003797476775113614,0.00039758727584256567,3,1,3,0
Mizushima Ko_Japan,port752,34.50033450640207,133.72429241724208,JPN,ASIA,0.0016542634446546532,119,0.0019956980795587634,0.0018817461538980713,0.0015705714903638034,3,0,1,0
Mo Inlet_Norway,port753,66.30864319672504,14.13848724421496,NOR,EURO,0.0002686320872421437,105,0.0006622863574760136,0.0006981427265291819,0.0008380618326803537,4,3,5,4
Mobile_U.S.A.,port754,30.665036378630735,-88.06673452149629,USA,NOAM,0.0019106713130263324,119,0.0012401324981141442,0.0015253197635886498,0.0014675092807285726,1,4,2,2
Moen_Micronesia,port755,7.445425405088658,151.84031036039133,FSM,AUST,7.940684322090127e-06,11,2.7184027070230493e-05,9.259614887530836e-06,0.00020894890067624147,3,0,1,0
Mohammedia_Morocco,port756,33.71924500429424,-7.395453828790674,MAR,AFRI,0.00018735551320318456,115,0.0008403030384168937,0.0007933620213455273,0.0006420915647638341,0,1,4,1
Mombasa_Kenya,port757,-4.048091982541382,39.634467096845086,KEN,AFRI,0.002801278032062338,119,0.0013596472006473608,0.0015950609264705775,0.0012430558763362725,3,0,3,0
Monfalcone_Italy,port758,45.792625373163546,13.551375346164706,ITA,EURO,0.00033957251160566534,117,0.0008606283851878258,0.0008747838407498488,0.0008173236065201608,0,1,4,1
Mongla_Bangladesh,port759,22.503419442416146,89.58968406230896,BGD,ASIA,2.1757701453772625e-05,37,0.00022834930878160142,0.00018053204523708655,0.0002328044785361067,3,0,3,0
Mongstad_Norway,port760,60.82173558216646,5.044241786748606,NOR,EURO,0.0017142748972446037,119,0.0013959653983740207,0.0013595463549885014,0.0014034782469118927,4,3,5,4
Monopoli_Italy,port761,40.957636730000345,17.305064825432307,ITA,EURO,1.6670256804613654e-05,88,0.0004894476650904267,0.0003883677890769854,0.00039314047004861027,0,1,4,1
Monrovia_Liberia,port762,6.341981658699402,-10.794028729956317,LBR,AFRI,5.790832706850764e-05,86,0.0004421759904296417,0.0004922602795239003,0.00042631414914197396,0,1,4,1
Montego Bay_Jamaica,port763,18.460708567191435,-77.93335096652193,JAM,NOAM,0.00016824025163592545,43,0.0001820918622900713,0.0001243741736080582,0.0003454136747996803,1,4,2,2
Montevideo_Uruguay,port764,-34.888090740875846,-56.213812999128415,URY,SOAM,0.0006155839535381348,119,0.0009081520881275243,0.0011010258657929441,0.0010024092976064281,1,4,2,2
Montoir_France,port765,47.302700732031,-2.128279075982695,FRA,EURO,0.0013115564539998975,119,0.0015232503667982186,0.0016565693729082747,0.0014061439509461722,4,3,5,4
Montreal_Canada,port766,45.54455368185625,-73.53480189392985,CAN,NOAM,0.0027273262518037866,119,0.0012487701754401233,0.001092146776027772,0.001255105124537849,1,4,2,2
Morehead City_U.S.A.,port767,34.71782416155222,-76.69601781314203,USA,NOAM,0.00020332909916285962,93,0.00043919153439937655,0.00041327735412549985,0.0005073826923270879,1,4,2,2
Morgan City_U.S.A.,port768,29.662941785909386,-91.1426899765792,USA,NOAM,0.0,1,6.62370373813853e-07,5.958411988612968e-07,0.00012278537763500718,1,4,2,2
Moroni_Comoros,port769,-11.705418163021978,43.2469507044346,COM,AFRI,1.1533103694894015e-05,25,7.20551055159347e-05,0.00011912843791643302,0.0002422909072842759,3,0,3,0
Moss_Sweden,port770,59.44422931925517,10.665627113205312,SWE,EURO,6.874061451428394e-05,97,0.00038594117888861686,0.0004340361734104089,0.0005817483035435209,4,3,5,4
Mostaganem_Algeria,port771,35.934601810070106,0.0768921209988698,DZA,AFRI,0.00018014649213272921,115,0.0007634456435280396,0.0007071332498343058,0.000621071127745647,0,1,4,1
Motril_Spain,port772,36.72133009744583,-3.5219560911506065,ESP,EURO,0.0002879058375087828,118,0.0008621552253421695,0.000960225603114966,0.0008037903811020296,0,1,4,1
Moutsamoudu_Comoros,port773,-12.16776101353955,44.39240197075812,COM,AFRI,2.0725489705073732e-05,25,0.00013783681392914025,3.425063593522172e-05,0.00021549742231540046,3,0,3,0
Muara Harbor_Brunei,port774,5.011106351184957,115.0902845177976,BRN,ASIA,8.067042861568615e-05,100,0.0005863012099341423,0.000634729466495015,0.0005392051267233982,3,0,1,0
Muhamamad Bin Qasim_Pakistan,port775,24.808384578823954,67.32181857025371,PAK,ASIA,0.0009526096123765322,119,0.0013125977670498286,0.0013291526184651698,0.0009971844065759842,3,0,3,0
Mumbai (bonbay)_India,port776,18.917322756545484,72.93965039427164,IND,ASIA,0.0023780817656920286,119,0.0016709656478745005,0.002025370202170349,0.0015881144777064645,3,0,3,0
Mundra_India,port777,22.762969982072423,69.62201880204134,IND,ASIA,0.0007791618317405767,119,0.0017113275222714413,0.0016585578746487085,0.0011859458563558032,3,0,3,0
Muqdisho_Somalia,port778,2.024425203376507,45.334630752232925,SOM,AFRI,0.00012054288296748146,56,0.00029572869459383534,0.0002537378476983136,0.0003320884484073252,3,0,3,0
Murmansk_Russia,port779,68.98887419161231,33.04900269829869,RUS,EURO,0.0018511827683988238,119,0.0014496660834102404,0.0013500645771038315,0.0013282469259230626,4,3,5,4
Muroran Ko_Japan,port780,42.34609537232022,140.97194083539165,JPN,ASIA,0.00035502266434376666,119,0.0011766559679008588,0.0010374423415817108,0.0008466775112952553,3,0,1,0
Muuga-Port of Talinn_Estonia,port781,59.49390124677661,24.968950691152937,EST,EURO,0.0014953469327938528,119,0.001330858310806462,0.0009917273601974638,0.0010521967565948105,4,3,5,4
Mykolayiv_Ukraine,port782,46.93947484943773,32.01556028102058,UKR,EURO,0.0013450383887828278,119,0.001702658931159062,0.0014294496916268209,0.0012055868906812586,0,1,4,1
Naantali_Finland,port783,60.45473145884777,22.06271565833461,FIN,EURO,0.00011104415806600594,104,0.000573402511624405,0.0006017416200862143,0.0007333112810658817,4,3,5,4
Nacala_Mozambique,port784,-14.535350585499362,40.65118404225086,MOZ,AFRI,0.0002508407420987801,119,0.0009590823854196973,0.0008800034832749847,0.0006661873428583724,3,0,3,0
Nagasaki_Japan,port785,32.71445213783908,129.84070201331951,JPN,ASIA,8.363967609598661e-05,100,0.000767112416351243,0.0006103225388068312,0.0005355620560933572,3,0,1,0
Nagoya Ko_Japan,port786,35.036185434847944,136.85007840303058,JPN,ASIA,0.0026361510396233647,119,0.002098507804791344,0.0019999208986264286,0.0018335440527591682,3,0,1,0
Nakhodka_Russia,port787,42.80369016691854,132.88733892658686,RUS,EURO,0.0010441889330550882,119,0.0014462987599964622,0.0015151736541176024,0.0012463689043174092,3,0,1,0
Namibe_Angola,port788,-15.158559259791929,12.135060951800964,AGO,AFRI,2.932702590646307e-05,40,0.0002176738335593124,0.0001707449077388788,0.0002451571974943279,0,1,4,1
Namsos_Norway,port789,64.4610397005586,11.506892696573283,NOR,EURO,2.984236837018615e-05,60,0.00020030647633264773,0.0001934158746293262,0.00036384866186671015,4,3,5,4
Nanao Ko_Japan,port790,37.0554276980998,136.98042014279855,JPN,ASIA,2.2348063845435967e-05,92,0.0004894190145455098,0.0005472354587038692,0.0005131006354791804,3,0,1,0
Nantes_France,port791,47.19235087949251,-1.6162742550206473,FRA,EURO,0.00016955305469224983,109,0.0006568080819862402,0.0007368181545304995,0.0007040721538196179,4,3,5,4
Nantong_China,port792,31.986285404302706,120.83744377309496,CHN,ASIA,0.0016078480761396944,119,0.0019565920974218935,0.0019275786554192695,0.0014850068947461137,3,0,1,0
Naoetsu Ko_Japan,port793,37.19488750108762,138.26567095851885,JPN,ASIA,7.867089127447555e-05,107,0.0006860082678876883,0.0007109683631868054,0.0006118310265321497,3,0,1,0
Napier_New Zealand,port794,-39.47534995373258,176.91792939207335,NZL,AUST,0.00012514442578727216,86,0.0005247581121588952,0.00051185647255157,0.0005545845986121177,3,0,1,0
Napoli_Italy,port795,40.83924659036693,14.278908552403156,ITA,EURO,0.001112998355112825,119,0.001199945005027917,0.0011626973497823648,0.0011286600585101534,0,1,4,1
Narvik_Norway,port796,68.42231694970069,17.4110264747677,NOR,EURO,0.00019536839785503366,99,0.0005220004073043167,0.0004818629920006028,0.0005001706374215173,4,3,5,4
Nasipit Port_Philippines,port797,8.981512095853438,125.3368597831177,PHL,ASIA,3.657915514941026e-06,12,3.9716452780554414e-05,3.945483550153825e-05,0.00020346433662254653,3,0,1,0
Nassau_Bahamas,port798,25.08066367445793,-77.3419578366678,BHS,NOAM,0.00022660011892708599,39,0.0001505448433061636,0.00011607739902541219,0.0003719517510615642,1,4,2,2
Natal_Brazil,port799,-5.773025378683156,-35.20520421093051,BRA,SOAM,6.552520029072151e-06,38,0.0001962329930594877,0.00014450683847480454,0.00021607746670640829,1,4,2,2
Nauru_Nauru,port800,-0.5305811749023651,166.91080083342973,NRU,AUST,1.1127286084453658e-05,18,8.275173783116399e-05,7.846534513773976e-05,0.00017648729043186686,3,0,1,0
Navlakhi_India,port801,22.957242981335355,70.4524513767999,IND,ASIA,0.0,7,4.081756868110779e-05,4.925626046771522e-05,0.00014305522748996117,3,0,3,0
Ndora_Solomon Islands,port802,-8.39035442590442,157.55600715927662,SLB,AUST,2.655863691159369e-06,11,3.355562321090626e-05,8.025032244457217e-05,0.00018476097486617234,3,0,1,0
Neiafu_Tonga,port803,-18.65204265506494,-173.98495513331503,TON,AUST,0.00017438377310849095,7,7.3511162777432116e-06,7.061464851049247e-07,0.0002571799362579789,3,0,1,0
Nelson_New Zealand,port804,-41.26122280657817,173.27600810272455,NZL,AUST,5.454963599552738e-05,65,0.00030422532571793936,0.00033446088969262065,0.00044907548134383844,3,0,1,0
Nemrut Limani Bay_Turkey,port805,38.75643772970834,26.931504806236944,TUR,ASIA,0.005015556269310214,119,0.002106219841796007,0.002169256152609226,0.0020576977674961116,0,1,4,1
Nepoui_New Caledonia,port806,-21.333624931695443,164.9885890483201,NCL,AUST,8.82618567938088e-06,12,7.157855855777186e-05,6.683824026089327e-05,0.0001656176159595702,3,0,1,0
New Amsterdam_Guyana,port807,6.228603761693626,-57.51924758429715,GUY,SOAM,8.905130160357451e-05,61,0.00024180024859485547,0.00019286451219352178,0.00037070329400724325,1,4,2,2
New Bedford_U.S.A.,port808,41.62842538401948,-70.9121061547931,USA,NOAM,0.0,2,1.6637496234884625e-05,2.5394316211576168e-06,0.00011460209597241824,1,4,2,2
New Haven_U.S.A.,port809,41.27574662136436,-72.89315048967335,USA,NOAM,5.216624786834608e-05,72,0.00032189089960194797,0.00035155831674589023,0.0004123560960906477,1,4,2,2
New Holland_United Kingdom,port810,53.70359432929688,-0.3591161940417203,GBR,EURO,7.390913005141999e-05,106,0.000698027480125208,0.0005655963342296918,0.0005747103100474087,4,3,5,4
New Mangalore_India,port811,12.937763928332965,74.8188795524312,IND,ASIA,0.0006459954556534995,119,0.001368897939972476,0.0014016503775009462,0.0009933491041939097,3,0,3,0
New Orleans_U.S.A.,port812,29.93003342524773,-90.13086771623864,USA,NOAM,0.016450972901161893,119,0.002781895971381935,0.0031511631055183083,0.003200458902489682,1,4,2,2
New Plymouth_New Zealand,port813,-39.05838069884836,174.03156975009543,NZL,AUST,0.00045590079953530284,87,0.0004956279425051209,0.0005759832932881437,0.0006641237311221677,3,0,1,0
New Westminster_Canada,port814,49.1751052493372,-122.97756750994614,CAN,NOAM,0.0002624936836759434,95,0.0004325828006541842,0.0007310828195143954,0.0006532058895136587,3,0,1,0
New York-New Jersey_U.S.A.,port815,40.63298387254996,-74.17942126290532,USA,NOAM,0.0051766169962309825,119,0.0017478143274552342,0.0020718046761767266,0.0020016027791009794,1,4,2,2
Newcastle_Australia,port816,-32.89445588348178,151.757747141857,AUS,AUST,0.0018705734068482282,119,0.0018471161734816986,0.0018028329803983633,0.0015189483625508283,3,0,1,0
Newport News_U.S.A.,port818,36.98386610273203,-76.43537097591263,USA,NOAM,0.0003540487494222741,119,0.000876952079155207,0.0009782537522375597,0.0008254595879337698,1,4,2,2
Newport_United Kingdom,port817,51.56168471668051,-2.978991428528189,GBR,EURO,0.0002836234613588395,115,0.0008826331859782958,0.0010137028090331794,0.0009326413082848302,4,3,5,4
Nghe Tinh_Vietnam,port819,19.21524656025421,105.76227497209727,VNM,ASIA,1.6808337682947928e-05,70,0.00035075223936897095,0.00041696646502685557,0.0003368544560095096,3,0,1,0
Nice_France,port820,43.69433070558879,7.284023851279664,FRA,EURO,2.5568394001914553e-05,51,0.00018280812003103192,0.00022769246148608317,0.0003025517697953682,0,1,4,1
Nicholls Town_Bahamas,port821,25.17575429925169,-78.02701829190465,BHS,NOAM,1.0613164451385058e-07,7,8.188253314950383e-06,1.1500949362298724e-05,0.00019712967857814549,1,4,2,2
Niigata Ko_Japan,port822,37.96561578290774,139.1700329251931,JPN,ASIA,0.0004295341489725105,119,0.001203399694909313,0.0012327139495634397,0.0010544448579630345,3,0,1,0
Niihama_Japan,port823,33.95565622796276,133.21853039791554,JPN,ASIA,0.000352485093219811,119,0.0013156170992192837,0.001171910429055111,0.0009878021620015876,3,0,1,0
Ningbo_China,port824,29.92076897028836,121.88184079368102,CHN,ASIA,0.003128547587210662,119,0.00224920467346463,0.0024164388813708412,0.0020644413666720935,3,0,1,0
Norfolk_U.S.A.,port826,36.84962748418653,-76.33049227804739,USA,NOAM,0.001762567187199057,119,0.0014890136783629253,0.0013472408912379708,0.0013220517679069963,1,4,2,2
Norrkoping_Sweden,port827,58.61788863432181,16.225697145102245,SWE,EURO,0.0004241544821032303,109,0.0009049713155398285,0.0008955852417658863,0.0010380044190563562,4,3,5,4
North Ain Sukhna Port_Egypt,port828,29.64742881823889,32.353921591133314,EGY,AFRI,0.00024299905362198113,119,0.000899590812600506,0.0007381591754805321,0.0005731661829778254,3,1,3,0
Noshiro Ko_Japan,port829,40.20511241362469,139.99673912767102,JPN,ASIA,1.6256285963195223e-05,87,0.0004302203243342832,0.00047098460525237434,0.0004203929746706816,3,0,1,0
Nouadhibou_Mauritania,port830,20.848938722392734,-17.046435011068645,MRT,AFRI,0.0008941981503497501,119,0.0009253011036341705,0.0012118430621949128,0.0009045454841348348,0,1,4,1
Nouakchott_Mauritania,port831,17.99243027391079,-16.025599899745977,MRT,AFRI,0.00028750209750259034,116,0.0007779524532852105,0.0006624766567736529,0.000591756214165095,0,1,4,1
Noumea_New Caledonia,port832,-22.252808775704946,166.42756324485876,NCL,AUST,0.000493695969767098,76,0.00048711925566815136,0.0002721485184602625,0.0004969979013217903,3,0,1,0
Novorossiysk_Russia,port833,44.72345597849215,37.80872150232945,RUS,EURO,0.00456833534029425,119,0.0025298841826898125,0.0021661799628072474,0.001961044020402335,0,1,4,1
Nowshahr Port_Iran,port834,36.65505162395265,51.50857211181217,IRN,ASIA,1.559843885064784e-06,13,1.7956417084547874e-05,2.551896216787028e-05,0.00024456022803919734,0,1,4,1
Nuevitas Bay_Cuba,port835,21.553747348007757,-77.22955585870329,CUB,NOAM,1.723802468494643e-05,38,0.00018520340073426182,7.600394132772346e-05,0.00020449336941759665,1,4,2,2
Nuku Alofa_Tonga,port836,-21.13871037381678,-175.1811695020623,TON,AUST,0.0012652850558758186,15,4.0407838940901206e-05,1.2519566116196029e-05,0.00026867936435808837,3,0,1,0
Nyborg_Denmark,port837,55.30151728060278,10.786886815784614,DNK,EURO,4.589241382344199e-05,89,0.00038088815575285665,0.0003643674242296749,0.00044609748711011587,4,3,5,4
Nynashamn_Sweden,port838,58.91643072738656,17.962553644208263,SWE,EURO,1.3481991004937317e-05,60,0.00026905027796129646,0.0002821128944815807,0.0003832233708480613,4,3,5,4
Oakland_U.S.A.,port839,37.80816366024506,-122.30889416573956,USA,NOAM,9.239911603368987e-05,77,0.00044522578896744123,0.0003676506919904697,0.0003889127326621255,3,0,1,0
Ocho Rios_Jamaica,port840,18.409484886464934,-77.114824109312,JAM,NOAM,7.942062465010298e-07,19,5.8041880632647264e-05,5.124858674324287e-05,0.0001747428906582404,1,4,2,2
Odda_Norway,port841,60.089694547058365,6.535188651216452,NOR,EURO,0.00011215679771261981,104,0.0005434311352767381,0.0005496956691670117,0.0006385840344312489,4,3,5,4
Odense_Denmark,port842,55.4412988716156,10.458798300683222,DNK,EURO,0.0005028016525046534,109,0.0007619830059425448,0.0008243656135226102,0.0009339262033073865,4,3,5,4
Odesa_Ukraine,port843,46.50128327972901,30.73807121217344,UKR,EURO,0.0020664560951069747,119,0.0017524321868193555,0.0013203450412678827,0.0012180947157733567,0,1,4,1
Ofunato_Japan,port844,39.06317108489255,141.72914472859514,JPN,ASIA,1.4378211903253388e-05,82,0.000337714397895421,0.00048051922669553853,0.0004436554004221653,3,0,1,0
Oil terminal Agioi_Greece,port845,37.92120179951978,23.074038021793516,GRC,EURO,0.0012686398538050165,119,0.0012592388195442818,0.0013509804863567252,0.0012158713055085975,0,1,4,1
Oita Ko_Japan,port846,33.25922967370367,131.68581247405322,JPN,ASIA,0.0014761172975918777,119,0.0018483900246786848,0.001785910860971391,0.0014763894792576933,3,0,1,0
Okaram_Turkmenistan,port847,38.04736896628832,53.83628132476357,TKM,ASIA,5.038335801014859e-07,11,2.9899003349759675e-05,3.398516139264677e-05,0.00017181006225904264,0,1,4,1
Olbia_Italy,port848,40.927119075234,9.5286821308022,ITA,EURO,1.7072629019918616e-05,66,0.00023077473793346357,0.00029009948304780644,0.0003672344509203854,0,1,4,1
Omisalj_Croatia,port849,45.219796838022006,14.534286368456764,HRV,EURO,1.9881296637880815e-05,49,0.00027365560750562917,0.00025307215937198145,0.00027833908008114295,0,1,4,1
Onahama Ko_Japan,port850,36.93593682767061,140.88352412310928,JPN,ASIA,0.0004546722115120018,119,0.001197939538583709,0.0011292707674121557,0.0009651550065971691,3,0,1,0
Onne_Nigeria,port851,4.688025553488681,7.158459416672777,NGA,AFRI,0.00010022141394127987,77,0.00045471421287550905,0.0003620041569139336,0.0004066179718861218,0,1,4,1
Onodo_Japan,port852,33.97495849896421,131.16844557127678,JPN,ASIA,8.608045130178008e-06,82,0.0004411763572575189,0.000443642352321683,0.0005213274483668537,3,0,1,0
Onomichi-Itozaki_Japan,port853,34.415395336672,133.22086726542634,JPN,ASIA,0.0002887521730195895,107,0.0007303033195078066,0.0007081517400787062,0.0007089565369193864,3,0,1,0
Onslow_Australia,port854,-21.696394973844853,115.00179811330474,AUS,AUST,6.743128426846279e-05,108,0.0006375948449769104,0.0007940587768449152,0.0005970064533808194,3,0,1,0
Oostende_Belgium,port855,51.21860953496737,2.963311388954517,BEL,EURO,3.378540549454205e-05,89,0.0004073522817713898,0.00037018623425475724,0.0004068607576344039,4,3,5,4
Oran_Algeria,port856,35.71085450792544,-0.638375153984365,DZA,AFRI,0.0007481480092884751,119,0.0012879742384360967,0.0012247533320774461,0.0010542396467765,0,1,4,1
Oranjestad_Sint Eustatius,port857,17.47773288118434,-62.9863004416512,BES,NOAM,0.0005779266402141076,95,0.00047909199977925224,0.0005747336140949007,0.0007363900574148822,1,4,2,2
Ormoc_Philippines,port858,11.006056565557657,124.60254044656216,PHL,ASIA,2.1915859929252097e-08,7,3.07890083889349e-05,3.2219967992577354e-05,0.00013628563303564207,3,0,1,0
Ormos Aliveriou_Greece,port859,38.37512450824465,24.06395338107312,GRC,EURO,1.7169379680836234e-05,49,0.00018545603416769322,0.0001752826666407573,0.0002666056329786231,0,1,4,1
Oro Bay_Papua New Guinea,port860,-8.897889321556864,148.49398323931172,PNG,AUST,4.501970310620459e-06,15,2.8587059211531856e-05,4.854198249624469e-05,0.00022794904553409903,3,0,1,0
Ortona_Italy,port861,42.35331653335876,14.41338054175385,ITA,EURO,4.314440796059218e-05,75,0.0003535747160974795,0.00027874577489761293,0.0003556017496415928,0,1,4,1
Osaka_Japan,port862,34.644930603547984,135.43002624041546,JPN,ASIA,0.00037366346118860325,119,0.0012240299791455762,0.001294320623161402,0.001034455497598247,3,0,1,0
Oskarshamn_Sweden,port863,57.26745879464222,16.4672202018255,SWE,EURO,9.018639335450766e-05,104,0.0005089785956403738,0.000541104435541657,0.0005983153818092831,4,3,5,4
Oslo_Norway,port864,59.89670371556146,10.74298650669995,NOR,EURO,0.00019124656437258676,105,0.0006757801331688594,0.000660297133534574,0.0007919846245817388,4,3,5,4
Otago_New Zealand,port865,-45.84907535500466,170.5614402454941,NZL,AUST,2.364917255937117e-05,54,0.0002596414975934271,0.00020522062447550103,0.0003178858495017756,3,0,1,0
Otaru Ko_Japan,port866,43.20089911717746,141.01214562330912,JPN,ASIA,1.263708936684593e-05,83,0.00040100252161824645,0.0004915056157786603,0.00044078254123526887,3,0,1,0
Oulo_Finland,port867,64.99817094795063,25.425246240444253,FIN,EURO,9.486435814518327e-05,104,0.0005821953531825775,0.0005367849913413222,0.0006503317772319136,4,3,5,4
